anio,fecha,tienda_id,nombre_tienda,ciudad,estado,tipo_tienda,canal_venta,categoria,producto,marca,precio_lista,descuento_pct,precio_final,cantidad,ingreso_total,es_black_friday,es_cyber_monday,es_black_november,es_promocion,tipo_promocion,segmento_cliente,canal_pago,dia_semana,es_fin_de_semana
2024,2024-11-24,8,Walmart Supercenter San Diego,San Diego,California,Supercenter,Tienda,Tecnología,Samsung Galaxy Tab S9,Samsung,970.11,0.0,970.11,1,970.11,0,0,1,0,Sin promo,Adulto,Online Pay,6,1
2022,2022-11-25,10,Walmart Supercenter Chicago,Chicago,Illinois,Supercenter,Tienda,Belleza,Perfume Calvin Klein Eternity 100ml,Calvin Klein,47.53,57.7,20.1,2,40.2,1,0,1,1,Black Friday,Adulto,Online Pay,4,1
2022,2022-11-25,13,Walmart Supercenter Las Vegas,Las Vegas,Nevada,Supercenter,Tienda,Ropa,Pijama polar infantil,Wonder Nation,40.74,33.94,26.91,3,80.73,1,0,1,1,Black Friday,Adulto,Tarjeta,4,1
2023,2023-11-23,19,Sam's Club Dallas,Dallas,Texas,Sam's Club,Tienda,Belleza,Maquillaje Maybelline set ojos,Maybelline,28.65,0.0,28.65,2,57.3,0,0,1,0,Sin promo,Joven,Tarjeta,3,0
2024,2024-11-07,18,Walmart Neighborhood Market Charlotte,Charlotte,North Carolina,Neighborhood Market,Tienda,Ropa,Parka acolchada invierno hombre,George,116.15,0.0,116.15,2,232.3,0,0,1,0,Sin promo,Adulto,Tarjeta,3,0
2022,2022-11-25,19,Sam's Club Dallas,Dallas,Texas,Sam's Club,Tienda,Electrónica,Apple iPhone 15 Pro 128GB,Apple,987.5,41.28,579.85,2,1159.7,1,0,1,1,Black Friday,Joven,Efectivo,4,1
2022,2022-11-05,1,Walmart Supercenter Bentonville,Bentonville,Arkansas,Supercenter,Online,Juguetes,Barbie Dreamhouse 3 pisos,Mattel,139.94,0.0,139.94,2,279.88,0,0,1,0,Sin promo,Adulto,Efectivo,5,1
2022,2022-11-26,20,Sam's Club Orlando,Orlando,Florida,Sam's Club,Online,Electrónica,Apple iPhone 15 Pro 128GB,Apple,927.73,0.0,927.73,2,1855.46,0,0,1,0,Sin promo,Joven,Efectivo,5,1
2023,2023-11-17,4,Walmart Supercenter Dallas,Dallas,Texas,Supercenter,Online,Tecnología,"HP 15.6"" Laptop Ryzen 5",HP,604.61,0.0,604.61,2,1209.22,0,0,1,0,Sin promo,Joven,Online Pay,4,1
2024,2024-11-26,2,Walmart Supercenter Miami,Miami,Florida,Supercenter,Tienda,Juguetes,Barbie Dreamhouse 3 pisos,Mattel,215.12,22.37,166.99,1,166.99,0,0,1,1,Black November,Senior,Tarjeta,1,0
2024,2024-11-25,9,Walmart Supercenter Phoenix,Phoenix,Arizona,Supercenter,Tienda,Juguetes,Jenga Classic Juego de Mesa,Hasbro,23.78,32.58,16.03,5,80.15,0,1,1,1,Cyber Monday,Joven,Tarjeta,0,0
2022,2022-11-28,19,Sam's Club Dallas,Dallas,Texas,Sam's Club,Online,Alimentos,Cereal Kellogg's Corn Flakes 1Kg,Kellogg's,8.0,0.0,8.0,2,16.0,0,1,1,0,Sin promo,Senior,Tarjeta,0,0
2023,2023-11-01,8,Walmart Supercenter San Diego,San Diego,California,Supercenter,Online,Tecnología,Samsung Galaxy Tab S9,Samsung,899.0,0.0,899.0,1,899.0,0,0,1,0,Sin promo,Joven,Online Pay,2,0
2024,2024-11-01,2,Walmart Supercenter Miami,Miami,Florida,Supercenter,Tienda,Juguetes,Jenga Classic Juego de Mesa,Hasbro,17.23,22.41,13.37,5,66.85,0,0,1,1,Black November,Senior,Tarjeta,4,1
2022,2022-11-04,18,Walmart Neighborhood Market Charlotte,Charlotte,North Carolina,Neighborhood Market,Tienda,Alimentos,Aceite vegetal Great Value 1.8L,Great Value,3.08,27.89,2.22,7,15.54,0,0,1,1,Black November,Joven,Efectivo,4,1
2022,2022-11-25,16,Walmart Neighborhood Market Tampa,Tampa,Florida,Neighborhood Market,Tienda,Juguetes,LEGO Star Wars X-Wing Fighter,LEGO,96.6,63.37,35.38,2,70.76,1,0,1,1,Black Friday,Adulto,Online Pay,4,1
2023,2023-11-24,19,Sam's Club Dallas,Dallas,Texas,Sam's Club,Online,Alimentos,Pack 24 latas Coca-Cola 355ml,Coca-Cola,11.38,43.49,6.43,6,38.58,1,0,1,1,Black Friday,Senior,Online Pay,4,1
2023,2023-11-24,8,Walmart Supercenter San Diego,San Diego,California,Supercenter,Tienda,Alimentos,Cereal Kellogg's Corn Flakes 1Kg,Kellogg's,3.25,0.0,3.25,6,19.5,1,0,1,0,Sin promo,Senior,Tarjeta,4,1
2022,2022-11-30,6,Walmart Supercenter San Antonio,San Antonio,Texas,Supercenter,Online,Juguetes,Hot Wheels Mega Pista,Hot Wheels,45.18,0.0,45.18,1,45.18,0,0,1,0,Sin promo,Adulto,Tarjeta,2,0
2022,2022-11-04,20,Sam's Club Orlando,Orlando,Florida,Sam's Club,Online,Alimentos,Pack 24 latas Coca-Cola 355ml,Coca-Cola,13.24,9.1,12.04,1,12.04,0,0,1,1,Black November,Joven,Online Pay,4,1
2022,2022-11-19,7,Walmart Supercenter Los Angeles,Los Angeles,California,Supercenter,Tienda,Juguetes,Jenga Classic Juego de Mesa,Hasbro,17.38,0.0,17.38,4,69.52,0,0,1,0,Sin promo,Joven,Efectivo,5,1
2022,2022-11-25,6,Walmart Supercenter San Antonio,San Antonio,Texas,Supercenter,Tienda,Juguetes,Nintendo Switch Lite,Nintendo,264.01,55.98,116.21,2,232.42,1,0,1,1,Black Friday,Adulto,Online Pay,4,1
2024,2024-11-30,6,Walmart Supercenter San Antonio,San Antonio,Texas,Supercenter,Tienda,Ropa,Pijama polar infantil,Wonder Nation,33.87,42.77,19.38,2,38.76,0,0,1,1,Black November,Adulto,Tarjeta,5,1
2024,2024-11-25,4,Walmart Supercenter Dallas,Dallas,Texas,Supercenter,Online,Juguetes,Hot Wheels Mega Pista,Hot Wheels,76.95,49.33,38.99,4,155.96,0,1,1,1,Cyber Monday,Joven,Tarjeta,0,0
2023,2023-11-01,18,Walmart Neighborhood Market Charlotte,Charlotte,North Carolina,Neighborhood Market,Tienda,Hogar,Instant Pot Duo 7-en-1 6Qt,Instant Pot,80.43,0.0,80.43,2,160.86,0,0,1,0,Sin promo,Adulto,Online Pay,2,0
2022,2022-11-25,6,Walmart Supercenter San Antonio,San Antonio,Texas,Supercenter,Tienda,Juguetes,Jenga Classic Juego de Mesa,Hasbro,34.47,50.75,16.98,4,67.92,1,0,1,1,Black Friday,Joven,Tarjeta,4,1
2022,2022-11-18,10,Walmart Supercenter Chicago,Chicago,Illinois,Supercenter,Tienda,Belleza,Maquillaje Maybelline set ojos,Maybelline,32.11,0.0,32.11,2,64.22,0,0,1,0,Sin promo,Adulto,Online Pay,4,1
2022,2022-11-25,12,Walmart Supercenter Atlanta,Atlanta,Georgia,Supercenter,Tienda,Alimentos,Aceite vegetal Great Value 1.8L,Great Value,5.64,0.0,5.64,2,11.28,1,0,1,0,Sin promo,Adulto,Efectivo,4,1
2024,2024-11-22,5,Walmart Supercenter Houston,Houston,Texas,Supercenter,Tienda,Alimentos,Pack 24 latas Coca-Cola 355ml,Coca-Cola,10.07,50.88,4.95,6,29.7,1,0,1,1,Black Friday,Joven,Tarjeta,4,1
2024,2024-11-29,15,Walmart Neighborhood Market Austin,Austin,Texas,Neighborhood Market,Online,Belleza,Perfume Calvin Klein Eternity 100ml,Calvin Klein,65.74,46.72,35.03,1,35.03,0,0,1,1,Black November,Adulto,Online Pay,4,1
2022,2022-11-19,14,Walmart Neighborhood Market Miami Beach,Miami Beach,Florida,Neighborhood Market,Online,Juguetes,Jenga Classic Juego de Mesa,Hasbro,33.38,29.25,23.62,3,70.86,0,0,1,1,Black November,Joven,Online Pay,5,1
2022,2022-11-04,17,Walmart Neighborhood Market San Jose,San Jose,California,Neighborhood Market,Tienda,Electrónica,"Samsung 55"" QLED 4K Smart TV",Samsung,1191.62,0.0,1191.62,2,2383.24,0,0,1,0,Sin promo,Joven,Tarjeta,4,1
2024,2024-11-15,13,Walmart Supercenter Las Vegas,Las Vegas,Nevada,Supercenter,Tienda,Alimentos,Aceite vegetal Great Value 1.8L,Great Value,6.11,0.0,6.11,4,24.44,0,0,1,0,Sin promo,Senior,Tarjeta,4,1
2024,2024-11-23,15,Walmart Neighborhood Market Austin,Austin,Texas,Neighborhood Market,Online,Belleza,Set skincare CeraVe hidratante,CeraVe,32.37,0.0,32.37,3,97.11,0,0,1,0,Sin promo,Joven,Tarjeta,5,1
2023,2023-11-24,7,Walmart Supercenter Los Angeles,Los Angeles,California,Supercenter,Online,Tecnología,Samsung Galaxy Tab S9,Samsung,547.3,56.97,235.49,1,235.49,1,0,1,1,Black Friday,Adulto,Online Pay,4,1
2023,2023-11-10,19,Sam's Club Dallas,Dallas,Texas,Sam's Club,Tienda,Electrónica,"LG 65"" OLED 4K Smart TV",LG,1578.97,0.0,1578.97,2,3157.94,0,0,1,0,Sin promo,Joven,Online Pay,4,1
2024,2024-11-19,9,Walmart Supercenter Phoenix,Phoenix,Arizona,Supercenter,Tienda,Juguetes,Jenga Classic Juego de Mesa,Hasbro,24.99,43.82,14.04,6,84.24,0,0,1,1,Black November,Joven,Efectivo,1,0
2022,2022-11-25,13,Walmart Supercenter Las Vegas,Las Vegas,Nevada,Supercenter,Online,Juguetes,Jenga Classic Juego de Mesa,Hasbro,34.32,55.97,15.11,7,105.77,1,0,1,1,Black Friday,Joven,Online Pay,4,1
2022,2022-11-22,2,Walmart Supercenter Miami,Miami,Florida,Supercenter,Tienda,Alimentos,Café molido Dunkin' 12oz,Dunkin',12.54,0.0,12.54,6,75.24,0,0,1,0,Sin promo,Joven,Tarjeta,1,0
2022,2022-11-25,10,Walmart Supercenter Chicago,Chicago,Illinois,Supercenter,Tienda,Ropa,Parka acolchada invierno hombre,George,66.84,47.61,35.02,1,35.02,1,0,1,1,Black Friday,Adulto,Efectivo,4,1
2022,2022-11-28,13,Walmart Supercenter Las Vegas,Las Vegas,Nevada,Supercenter,Online,Electrónica,"Samsung 55"" QLED 4K Smart TV",Samsung,880.38,36.03,563.16,1,563.16,0,1,1,1,Cyber Monday,Senior,Tarjeta,0,0
2023,2023-11-21,19,Sam's Club Dallas,Dallas,Texas,Sam's Club,Tienda,Alimentos,Cereal Kellogg's Corn Flakes 1Kg,Kellogg's,4.17,0.0,4.17,7,29.19,0,0,1,0,Sin promo,Adulto,Online Pay,1,0
2023,2023-11-10,5,Walmart Supercenter Houston,Houston,Texas,Supercenter,Tienda,Juguetes,Jenga Classic Juego de Mesa,Hasbro,18.02,0.0,18.02,1,18.02,0,0,1,0,Sin promo,Senior,Efectivo,4,1
2023,2023-11-27,5,Walmart Supercenter Houston,Houston,Texas,Supercenter,Online,Juguetes,Barbie Dreamhouse 3 pisos,Mattel,280.59,32.83,188.47,2,376.94,0,1,1,1,Cyber Monday,Joven,Tarjeta,0,0
2023,2023-11-24,10,Walmart Supercenter Chicago,Chicago,Illinois,Supercenter,Tienda,Tecnología,Samsung Galaxy Tab S9,Samsung,843.65,39.56,509.89,2,1019.78,1,0,1,1,Black Friday,Adulto,Efectivo,4,1
2023,2023-11-27,20,Sam's Club Orlando,Orlando,Florida,Sam's Club,Online,Tecnología,"Lenovo IdeaPad 3 15.6""",Lenovo,778.59,0.0,778.59,1,778.59,0,1,1,0,Sin promo,Adulto,Online Pay,0,0
2022,2022-11-28,7,Walmart Supercenter Los Angeles,Los Angeles,California,Supercenter,Online,Electrónica,Apple AirPods Pro (2nd Gen),Apple,185.53,0.0,185.53,1,185.53,0,1,1,0,Sin promo,Senior,Tarjeta,0,0
2022,2022-11-29,9,Walmart Supercenter Phoenix,Phoenix,Arizona,Supercenter,Tienda,Hogar,Roku 4K Streaming Stick,Roku,77.16,0.0,77.16,1,77.16,0,0,1,0,Sin promo,Joven,Tarjeta,1,0
2023,2023-11-11,6,Walmart Supercenter San Antonio,San Antonio,Texas,Supercenter,Tienda,Hogar,Roku 4K Streaming Stick,Roku,75.11,0.0,75.11,1,75.11,0,0,1,0,Sin promo,Senior,Tarjeta,5,1
2023,2023-11-27,2,Walmart Supercenter Miami,Miami,Florida,Supercenter,Online,Hogar,NutriBullet Blender Pro 900,NutriBullet,94.42,0.0,94.42,3,283.26,0,1,1,0,Sin promo,Senior,Tarjeta,0,0
2024,2024-11-28,16,Walmart Neighborhood Market Tampa,Tampa,Florida,Neighborhood Market,Tienda,Hogar,Roku 4K Streaming Stick,Roku,79.45,0.0,79.45,1,79.45,0,0,1,0,Sin promo,Joven,Tarjeta,3,0
2024,2024-11-08,3,Walmart Supercenter Orlando,Orlando,Florida,Supercenter,Online,Ropa,Sudadera con capucha unisex,George,34.72,47.14,18.35,1,18.35,0,0,1,1,Black November,Adulto,Tarjeta,4,1
2022,2022-11-18,18,Walmart Neighborhood Market Charlotte,Charlotte,North Carolina,Neighborhood Market,Tienda,Belleza,Plancha de cabello Remington,Remington,65.76,22.28,51.11,2,102.22,0,0,1,1,Black November,Joven,Tarjeta,4,1
2022,2022-11-25,1,Walmart Supercenter Bentonville,Bentonville,Arkansas,Supercenter,Online,Juguetes,Hot Wheels Mega Pista,Hot Wheels,33.51,60.95,13.09,7,91.63,1,0,1,1,Black Friday,Adulto,Online Pay,4,1
2022,2022-11-25,3,Walmart Supercenter Orlando,Orlando,Florida,Supercenter,Tienda,Electrónica,Apple iPhone 15 Pro 128GB,Apple,1236.24,35.52,797.16,2,1594.32,1,0,1,1,Black Friday,Joven,Online Pay,4,1
2022,2022-11-25,5,Walmart Supercenter Houston,Houston,Texas,Supercenter,Tienda,Alimentos,Aceite vegetal Great Value 1.8L,Great Value,5.05,46.2,2.72,3,8.16,1,0,1,1,Black Friday,Joven,Online Pay,4,1
2022,2022-11-14,11,Walmart Supercenter New York,New York,New York,Supercenter,Tienda,Alimentos,Pack 24 latas Coca-Cola 355ml,Coca-Cola,14.49,21.86,11.32,7,79.24,0,0,1,1,Black November,Adulto,Tarjeta,0,0
2023,2023-11-18,13,Walmart Supercenter Las Vegas,Las Vegas,Nevada,Supercenter,Online,Ropa,Leggings deportivos mujer,Avia,31.84,38.15,19.69,2,39.38,0,0,1,1,Black November,Joven,Online Pay,5,1
2022,2022-11-07,17,Walmart Neighborhood Market San Jose,San Jose,California,Neighborhood Market,Tienda,Electrónica,"LG 65"" OLED 4K Smart TV",LG,1621.56,27.38,1177.57,2,2355.14,0,0,1,1,Black November,Adulto,Online Pay,0,0
2023,2023-11-24,3,Walmart Supercenter Orlando,Orlando,Florida,Supercenter,Online,Juguetes,Barbie Dreamhouse 3 pisos,Mattel,215.81,56.64,93.58,3,280.74,1,0,1,1,Black Friday,Adulto,Online Pay,4,1
2023,2023-11-16,12,Walmart Supercenter Atlanta,Atlanta,Georgia,Supercenter,Tienda,Hogar,NutriBullet Blender Pro 900,NutriBullet,72.14,0.0,72.14,3,216.42,0,0,1,0,Sin promo,Adulto,Tarjeta,3,0
2022,2022-11-11,15,Walmart Neighborhood Market Austin,Austin,Texas,Neighborhood Market,Tienda,Ropa,Parka acolchada invierno hombre,George,101.82,0.0,101.82,2,203.64,0,0,1,0,Sin promo,Joven,Tarjeta,4,1
2023,2023-11-24,17,Walmart Neighborhood Market San Jose,San Jose,California,Neighborhood Market,Online,Alimentos,Pack 24 latas Coca-Cola 355ml,Coca-Cola,15.59,33.77,10.33,5,51.65,1,0,1,1,Black Friday,Senior,Efectivo,4,1
2024,2024-11-05,18,Walmart Neighborhood Market Charlotte,Charlotte,North Carolina,Neighborhood Market,Tienda,Belleza,Perfume Calvin Klein Eternity 100ml,Calvin Klein,75.98,0.0,75.98,4,303.92,0,0,1,0,Sin promo,Adulto,Efectivo,1,0
2023,2023-11-24,9,Walmart Supercenter Phoenix,Phoenix,Arizona,Supercenter,Online,Ropa,Parka acolchada invierno hombre,George,117.09,65.41,40.51,4,162.04,1,0,1,1,Black Friday,Adulto,Tarjeta,4,1
2024,2024-11-25,12,Walmart Supercenter Atlanta,Atlanta,Georgia,Supercenter,Online,Electrónica,Microsoft Xbox Series X,Microsoft,517.41,42.67,296.63,2,593.26,0,1,1,1,Cyber Monday,Joven,Tarjeta,0,0
2023,2023-11-04,8,Walmart Supercenter San Diego,San Diego,California,Supercenter,Tienda,Juguetes,Barbie Dreamhouse 3 pisos,Mattel,144.61,45.86,78.3,4,313.2,0,0,1,1,Black November,Adulto,Tarjeta,5,1
2023,2023-11-01,2,Walmart Supercenter Miami,Miami,Florida,Supercenter,Tienda,Juguetes,Nintendo Switch Lite,Nintendo,183.15,0.0,183.15,2,366.3,0,0,1,0,Sin promo,Senior,Tarjeta,2,0
2023,2023-11-27,10,Walmart Supercenter Chicago,Chicago,Illinois,Supercenter,Tienda,Electrónica,Apple iPhone 15 Pro 128GB,Apple,1010.5,0.0,1010.5,1,1010.5,0,1,1,0,Sin promo,Adulto,Tarjeta,0,0
2024,2024-11-20,5,Walmart Supercenter Houston,Houston,Texas,Supercenter,Tienda,Ropa,Leggings deportivos mujer,Avia,40.13,26.07,29.67,4,118.68,0,0,1,1,Black November,Joven,Efectivo,2,0
2024,2024-11-25,11,Walmart Supercenter New York,New York,New York,Supercenter,Tienda,Hogar,Dyson V11 Torque Drive Vacuum,Dyson,512.61,44.56,284.18,2,568.36,0,1,1,1,Cyber Monday,Joven,Online Pay,0,0
2023,2023-11-06,17,Walmart Neighborhood Market San Jose,San Jose,California,Neighborhood Market,Tienda,Juguetes,Barbie Dreamhouse 3 pisos,Mattel,224.23,22.52,173.74,2,347.48,0,0,1,1,Black November,Adulto,Tarjeta,0,0
2024,2024-11-22,7,Walmart Supercenter Los Angeles,Los Angeles,California,Supercenter,Tienda,Hogar,Dyson V11 Torque Drive Vacuum,Dyson,676.87,62.96,250.7,2,501.4,1,0,1,1,Black Friday,Joven,Tarjeta,4,1
2022,2022-11-25,13,Walmart Supercenter Las Vegas,Las Vegas,Nevada,Supercenter,Online,Alimentos,Chocolates Hershey's surtidos 1Kg,Hershey's,12.92,63.38,4.73,2,9.46,1,0,1,1,Black Friday,Adulto,Online Pay,4,1
2023,2023-11-27,19,Sam's Club Dallas,Dallas,Texas,Sam's Club,Online,Hogar,Roku 4K Streaming Stick,Roku,39.21,40.37,23.38,1,23.38,0,1,1,1,Cyber Monday,Adulto,Tarjeta,0,0
2022,2022-11-16,16,Walmart Neighborhood Market Tampa,Tampa,Florida,Neighborhood Market,Online,Electrónica,Apple AirPods Pro (2nd Gen),Apple,196.46,0.0,196.46,2,392.92,0,0,1,0,Sin promo,Senior,Efectivo,2,0
2023,2023-11-24,20,Sam's Club Orlando,Orlando,Florida,Sam's Club,Online,Hogar,Philips Airfryer XL 4.2Qt,Philips,243.97,69.97,73.26,1,73.26,1,0,1,1,Black Friday,Joven,Online Pay,4,1
2023,2023-11-01,7,Walmart Supercenter Los Angeles,Los Angeles,California,Supercenter,Tienda,Tecnología,"HP 15.6"" Laptop Ryzen 5",HP,564.92,0.0,564.92,2,1129.84,0,0,1,0,Sin promo,Adulto,Tarjeta,2,0
2023,2023-11-20,13,Walmart Supercenter Las Vegas,Las Vegas,Nevada,Supercenter,Tienda,Tecnología,Dell Inspiron 14 Laptop,Dell,464.71,37.65,289.75,2,579.5,0,0,1,1,Black November,Adulto,Tarjeta,0,0
2024,2024-11-22,16,Walmart Neighborhood Market Tampa,Tampa,Florida,Neighborhood Market,Tienda,Ropa,Leggings deportivos mujer,Avia,32.58,62.88,12.09,1,12.09,1,0,1,1,Black Friday,Joven,Tarjeta,4,1
2024,2024-11-22,15,Walmart Neighborhood Market Austin,Austin,Texas,Neighborhood Market,Tienda,Alimentos,Pack 24 latas Coca-Cola 355ml,Coca-Cola,13.56,0.0,13.56,6,81.36,1,0,1,0,Sin promo,Senior,Tarjeta,4,1
2022,2022-11-25,3,Walmart Supercenter Orlando,Orlando,Florida,Supercenter,Tienda,Juguetes,Jenga Classic Juego de Mesa,Hasbro,18.86,68.97,5.85,7,40.95,1,0,1,1,Black Friday,Adulto,Efectivo,4,1
2024,2024-11-27,10,Walmart Supercenter Chicago,Chicago,Illinois,Supercenter,Online,Belleza,Perfume Calvin Klein Eternity 100ml,Calvin Klein,51.02,0.0,51.02,4,204.08,0,0,1,0,Sin promo,Joven,Online Pay,2,0
2023,2023-11-19,6,Walmart Supercenter San Antonio,San Antonio,Texas,Supercenter,Tienda,Electrónica,"LG 65"" OLED 4K Smart TV",LG,1576.51,0.0,1576.51,2,3153.02,0,0,1,0,Sin promo,Adulto,Tarjeta,6,1
2022,2022-11-10,17,Walmart Neighborhood Market San Jose,San Jose,California,Neighborhood Market,Tienda,Ropa,Leggings deportivos mujer,Avia,15.42,27.49,11.18,4,44.72,0,0,1,1,Black November,Adulto,Online Pay,3,0
2023,2023-11-03,19,Sam's Club Dallas,Dallas,Texas,Sam's Club,Tienda,Tecnología,"HP 15.6"" Laptop Ryzen 5",HP,491.88,20.24,392.32,2,784.64,0,0,1,1,Black November,Joven,Tarjeta,4,1
2023,2023-11-24,3,Walmart Supercenter Orlando,Orlando,Florida,Supercenter,Tienda,Belleza,Plancha de cabello Remington,Remington,66.98,65.57,23.06,2,46.12,1,0,1,1,Black Friday,Adulto,Tarjeta,4,1
2022,2022-11-26,8,Walmart Supercenter San Diego,San Diego,California,Supercenter,Online,Electrónica,Sony PlayStation 5 Slim,Sony,662.1,18.62,538.81,2,1077.62,0,0,1,1,Black November,Adulto,Tarjeta,5,1
2023,2023-11-10,7,Walmart Supercenter Los Angeles,Los Angeles,California,Supercenter,Tienda,Alimentos,Chocolates Hershey's surtidos 1Kg,Hershey's,16.25,16.23,13.61,7,95.27,0,0,1,1,Black November,Joven,Tarjeta,4,1
2022,2022-11-28,16,Walmart Neighborhood Market Tampa,Tampa,Florida,Neighborhood Market,Tienda,Hogar,Instant Pot Duo 7-en-1 6Qt,Instant Pot,148.49,26.22,109.56,2,219.12,0,1,1,1,Cyber Monday,Adulto,Tarjeta,0,0
2024,2024-11-08,8,Walmart Supercenter San Diego,San Diego,California,Supercenter,Tienda,Tecnología,"HP 15.6"" Laptop Ryzen 5",HP,355.23,0.0,355.23,1,355.23,0,0,1,0,Sin promo,Joven,Online Pay,4,1
2022,2022-11-25,1,Walmart Supercenter Bentonville,Bentonville,Arkansas,Supercenter,Tienda,Tecnología,"HP 15.6"" Laptop Ryzen 5",HP,843.19,47.07,446.33,2,892.66,1,0,1,1,Black Friday,Joven,Online Pay,4,1
2022,2022-11-25,5,Walmart Supercenter Houston,Houston,Texas,Supercenter,Online,Hogar,Philips Airfryer XL 4.2Qt,Philips,148.36,46.06,80.02,4,320.08,1,0,1,1,Black Friday,Joven,Tarjeta,4,1
2024,2024-11-03,5,Walmart Supercenter Houston,Houston,Texas,Supercenter,Tienda,Ropa,Parka acolchada invierno hombre,George,75.98,34.73,49.59,1,49.59,0,0,1,1,Black November,Adulto,Tarjeta,6,1
2023,2023-11-03,4,Walmart Supercenter Dallas,Dallas,Texas,Supercenter,Online,Belleza,Plancha de cabello Remington,Remington,37.01,0.0,37.01,4,148.04,0,0,1,0,Sin promo,Adulto,Tarjeta,4,1
2022,2022-11-18,12,Walmart Supercenter Atlanta,Atlanta,Georgia,Supercenter,Tienda,Alimentos,Café molido Dunkin' 12oz,Dunkin',14.52,26.53,10.67,6,64.02,0,0,1,1,Black November,Adulto,Efectivo,4,1
2023,2023-11-05,4,Walmart Supercenter Dallas,Dallas,Texas,Supercenter,Tienda,Juguetes,Hot Wheels Mega Pista,Hot Wheels,73.68,0.0,73.68,1,73.68,0,0,1,0,Sin promo,Adulto,Tarjeta,6,1
2024,2024-11-22,13,Walmart Supercenter Las Vegas,Las Vegas,Nevada,Supercenter,Tienda,Tecnología,"HP 15.6"" Laptop Ryzen 5",HP,917.01,54.73,415.1,1,415.1,1,0,1,1,Black Friday,Adulto,Tarjeta,4,1
2022,2022-11-27,4,Walmart Supercenter Dallas,Dallas,Texas,Supercenter,Tienda,Hogar,Instant Pot Duo 7-en-1 6Qt,Instant Pot,84.29,0.0,84.29,3,252.87,0,0,1,0,Sin promo,Adulto,Tarjeta,6,1
2024,2024-11-12,3,Walmart Supercenter Orlando,Orlando,Florida,Supercenter,Tienda,Ropa,Zapatillas running hombre,Athletic Works,89.4,0.0,89.4,3,268.2,0,0,1,0,Sin promo,Adulto,Tarjeta,1,0
2022,2022-11-13,17,Walmart Neighborhood Market San Jose,San Jose,California,Neighborhood Market,Tienda,Electrónica,Sony PlayStation 5 Slim,Sony,623.08,0.0,623.08,1,623.08,0,0,1,0,Sin promo,Joven,Online Pay,6,1
2022,2022-11-23,7,Walmart Supercenter Los Angeles,Los Angeles,California,Supercenter,Tienda,Alimentos,Pack 24 latas Coca-Cola 355ml,Coca-Cola,17.96,25.16,13.44,1,13.44,0,0,1,1,Black November,Senior,Online Pay,2,0
2023,2023-11-05,19,Sam's Club Dallas,Dallas,Texas,Sam's Club,Online,Electrónica,"Samsung 55"" QLED 4K Smart TV",Samsung,817.72,0.0,817.72,1,817.72,0,0,1,0,Sin promo,Joven,Tarjeta,6,1
2023,2023-11-04,13,Walmart Supercenter Las Vegas,Las Vegas,Nevada,Supercenter,Tienda,Electrónica,"LG 65"" OLED 4K Smart TV",LG,845.88,30.27,589.83,2,1179.66,0,0,1,1,Black November,Joven,Tarjeta,5,1
2024,2024-11-22,20,Sam's Club Orlando,Orlando,Florida,Sam's Club,Tienda,Juguetes,Hot Wheels Mega Pista,Hot Wheels,68.63,0.0,68.63,4,274.52,1,0,1,0,Sin promo,Joven,Tarjeta,4,1
2023,2023-11-05,10,Walmart Supercenter Chicago,Chicago,Illinois,Supercenter,Tienda,Tecnología,Samsung Galaxy Tab S9,Samsung,674.86,42.77,386.23,1,386.23,0,0,1,1,Black November,Joven,Tarjeta,6,1
2022,2022-11-25,19,Sam's Club Dallas,Dallas,Texas,Sam's Club,Online,Electrónica,"LG 65"" OLED 4K Smart TV",LG,1914.5,52.54,908.69,1,908.69,1,0,1,1,Black Friday,Adulto,Online Pay,4,1
2022,2022-11-28,13,Walmart Supercenter Las Vegas,Las Vegas,Nevada,Supercenter,Online,Juguetes,Jenga Classic Juego de Mesa,Hasbro,34.48,51.25,16.81,4,67.24,0,1,1,1,Cyber Monday,Adulto,Tarjeta,0,0
2023,2023-11-16,4,Walmart Supercenter Dallas,Dallas,Texas,Supercenter,Online,Hogar,Instant Pot Duo 7-en-1 6Qt,Instant Pot,133.93,0.0,133.93,2,267.86,0,0,1,0,Sin promo,Adulto,Online Pay,3,0
2022,2022-11-20,7,Walmart Supercenter Los Angeles,Los Angeles,California,Supercenter,Tienda,Juguetes,Barbie Dreamhouse 3 pisos,Mattel,148.97,27.83,107.51,2,215.02,0,0,1,1,Black November,Adulto,Tarjeta,6,1
2024,2024-11-05,11,Walmart Supercenter New York,New York,New York,Supercenter,Online,Juguetes,Barbie Dreamhouse 3 pisos,Mattel,211.83,0.0,211.83,2,423.66,0,0,1,0,Sin promo,Adulto,Efectivo,1,0
2022,2022-11-19,16,Walmart Neighborhood Market Tampa,Tampa,Florida,Neighborhood Market,Tienda,Electrónica,Microsoft Xbox Series X,Microsoft,473.5,28.99,336.22,1,336.22,0,0,1,1,Black November,Adulto,Efectivo,5,1
2023,2023-11-24,15,Walmart Neighborhood Market Austin,Austin,Texas,Neighborhood Market,Online,Ropa,Pijama polar infantil,Wonder Nation,20.47,0.0,20.47,1,20.47,1,0,1,0,Sin promo,Adulto,Tarjeta,4,1
